"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085479791&doi=10.1016%2fj.jcv.2020.104442&partnerID=40&md5=6c326a202b00a14d6ba5ec274bf7c3b7"",""Division of Microbiology, Department of Pathology and Laboratory Medicine, Nova Scotia Health Authority (NSHA), Halifax, Nova Scotia, Canada"	 Departments of Pathology, Medicine, and Microbiology and Immunology, Dalhousie University, Halifax, Nova Scotia, Canada	" Nova Scotia Provincial Public Health Laboratory Network (PPHLN), Halifax, Nova Scotia, Canada"""																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084264076&doi=10.1016%2fj.jcv.2020.104417&partnerID=40&md5=ffae3aa92432f5d15356b0d6eb1a5b12"",""Douglass Hanly Moir Pathology, 14 Giffnock Ave, Macquarie ParkNSW  2113, Australia"	 Sullivan Nicolaides Pathology, 24 Hurworth St, Bowen Hills, QLD  4006, Australia	 Department of Endocrinology & Diabetes, Sir Charles Gairdner Hospital, Hospital Ave, Nedlands, WA  6009, Australia	" Clinipath Pathology, 310 Selby St, North Osborne ParkWA  6017, Australia"""																																																																																										
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083707517&doi=10.1016%2fj.mehy.2020.109759&partnerID=40&md5=b025b92451f9e2c43038b1bce19cab4d"",""Department of Neurology, Athens Naval Hospital, Athens, Greece"	 Department of Respiratory Medicine, University of Thessaly, Larisa, Greece	" Department of Computer and Electrical Engineering, Volos, Greece"""																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085664833&doi=10.1210%2fclinem%2fdgaa276&partnerID=40&md5=a43bdf196eecd11962400b4604e8dfc6"",""Endocrinology Unit I, Department of Clinical and Experimental Medicine, University Hospital of Pisa, Pisa, Italy"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083861355&doi=10.1016%2fj.biopha.2020.110195&partnerID=40&md5=71b882aa9de9055bc719a774542864b8"",""School of Medicine, Hebei University, Baoding, 071000, China"	 Faculty of Integrated Traditional Chinese and Western Medicine, Hebei University of Chinese Medicine, Shijiazhuang, 050091, China	 Faculty of Acupuncture-Moxibustion and Tuina, Hebei University of Chinese Medicine, Shijiazhuang, 050200, China	 Ncbio-Medicine Cooperation, Beijing, 100000, China	 Office of Academic Research, Affiliated Hospital of Hebei University, Baoding, 071000, China	" Faculty of Integrated Traditional Chinese and Western Medicine, Hebei Key Laboratory of Chinese Medicine Research on Cardio-cerebrovascular Disease, Hebei University of Chinese Medicine, Shijiazhuang, 050091, China"""																																																																																								
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083766069&doi=10.1016%2fj.mehy.2020.109790&partnerID=40&md5=67cb22e8061783abb10d61056abc46ca"",""School of Basic Sciences, Indian Institute of Technology Mandi, Mandi, Himachal Pradesh  175005, India"	 BioX Center, Indian Institute of Technology MandiHimachal Pradesh  175005, India	 Department of Molecular Medicine and Byrd Alzheimer's Research Institute, Morsani College of Medicine, University of South Florida, Tampa, FL  33620, United States	" Laboratory of New Methods in Biology, Institute for Biological Instrumentation of the Russian Academy of Sciences, Federal Research Center “Pushchino Scientific Center for Biological Research of the Russian Academy of Sciences”, Pushchino, Moscow Region, 142290, Russian Federation"""																																																																																										
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085150325&doi=10.1016%2fj.jcv.2020.104397&partnerID=40&md5=e7f1aed46fe0975ea32988eecca6ea9d"",""Department of Laboratory Medicine, The Second Xiangya Hospital of Central South University, Changsha, Hunan  410011, China"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084516334&doi=10.1016%2fj.comppsych.2020.152184&partnerID=40&md5=b2c02b4e8683a85044f97b7504b6aaef"",""Istituto di Neuroscienze Firenze - Università degli Studi di Firenze, Florence, Italy"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084616827&doi=10.1016%2fj.dsx.2020.04.045&partnerID=40&md5=a14d534bd15ce040d468e8d364ee6ae5"",""Department of Endocrinology, Diabetes and Metabolism, Elena Venizelou General and Maternity Hospital, Athens, GR11521, Greece"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084852492&doi=10.1016%2fj.jcv.2020.104433&partnerID=40&md5=ec0c14a3cab15580c1608356cb63e813"",""Division of Microbiology, Department of Pathology and Laboratory Medicine, Nova Scotia Health Authority (NSHA), Room 404B, MacKenzie Building, 5788 University Avenue, Halifax, Nova Scotia  B3H 1V8, Canada"	 Departments of Pathology, Medicine, and Microbiology and Immunology, Dalhousie University, Halifax, Nova Scotia, Canada	 Department of Laboratory Medicine and Pathobiology, Faculty of Medicine, University of Toronto, Toronto, Ontario, Canada	 Public Health Ontario Laboratories, Toronto, Ontario, Canada	 Hospital for Sick Children, Toronto, Ontario, Canada	 National Microbiology Laboratory (NML), Public Health Agency of Canada (PHAC), Winnipeg, Manitoba, Canada	 Public Health and Microbiology Laboratory, St. John's, Newfoundland, Canada	 Laboratoire De Santé Publique Du Québec/INSPQ, Sainte-Anne-de-Bellevue, Quebec, Canada	 Centre Hospitalier Universitaire Dr. Georges L. Dumont, Moncton, New-Brunswick, Canada	 Cadham Provincial Laboratory, Winnipeg, Manitoba, Canada	 Department of Laboratory Medicine, St. Michael's Hospital, Toronto, Ontario, Canada	 Queen Elizabeth Hospital, Charlottetown, Prince Edward Island, Canada	 Sunnybrook Research Institute, Toronto, Ontario, Canada	 Public Health Laboratory, British Columbia Centre for Disease Control (BCCDC), Vancouver, British Columbia, Canada	 Roy Romanow Provincial Laboratory (RRPL), Saskatchewan Health Authority (SHA), Regina, Saskatchewan, Canada	 Department of Microbiology, Mount Sinai Hospital, Toronto, Ontario, Canada	 St Joseph's Healthcare, Hamilton, Ontario, Canada	" Provincial Laboratory for Public Health (ProvLab), Calgary, Alberta, Canada"""																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079863367&doi=10.1016%2fj.meegid.2020.104260&partnerID=40&md5=23b9b8c5de23c7213b2351132513f0d7"",""Division of Clinical Microbiology, University of Pittsburgh and University of Pittsburgh Medical Center, Pittsburgh, PA, United States"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084504788&doi=10.1016%2fj.jcv.2020.104426&partnerID=40&md5=7be126dddff8d1e2fc7d1aa68f09d5be"",""Department of Medical Microbiology, Radboud university medical center, Nijmegen, Netherlands"	 Laboratory for Medical Microbiology, PAMM Laboratories, Veldhoven, Netherlands	" National Institute for Public Health and the Environment (RIVM), Centre for Infectious Disease Control (CIb), Centre for Infectious Diseases Research, Diagnostics and Laboratory Surveillance, Bilthoven, Netherlands"""																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085205159&doi=10.1016%2fj.jcv.2020.104448&partnerID=40&md5=2818025db88e4d6eb9ff35b6ff27cef6"",""Department of Microbiology, Monash Health, Clayton, VIC, Australia"	 Monash Infectious Diseases, Monash Health, Clayton, VIC, Australia	 Faculty of Medicine Nursing & Health Sciences, Monash University, Clayton, VIC, Australia	 Victorian Infectious Diseases Reference Laboratory, Melbourne Health at the Peter Doherty Institute for Infection and Immunity, Melbourne, VIC, Australia	" Microbiological Diagnostic Unit Public Health Laboratory, University of Melbourne at the Peter Doherty Institute for Infection and Immunity, Melbourne, VIC, Australia"""																																																																																									
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083983223&doi=10.1002%2fjmv.25918&partnerID=40&md5=4939d0f9d777bae148ad7703ef4acd15"",""Department of Biochemistry, Indian Institute of Science, Bengaluru, Karnataka, India"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085301667&doi=10.1016%2fj.ijid.2020.05.035&partnerID=40&md5=3dd8a2f2825c4334d49709df1f7b1d37"",""Department of Medicine and Surgery, University of Parma, Parma, Italy"	" Unit of Virology, University Hospital of Parma, Parma, Italy"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084617031&doi=10.1016%2fj.jcv.2020.104390&partnerID=40&md5=2909d2939cfc3eab9b6ca5239237efbd"",""University Medical Center Hamburg-Eppendorf (UKE), Institute of Medical Microbiology, Virology and Hygiene, Hamburg, Germany"	 Department of Emergency Medicine, University Medical Center Hamburg-Eppendorf (UKE), Hamburg, Germany	" Department of Intensive Care, University Medical Center Hamburg-Eppendorf (UKE), Hamburg, Germany"""																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084556483&doi=10.1016%2fj.jcv.2020.104428&partnerID=40&md5=1ec70f8ec93f02becfadb0d8d3c59deb"",""Department of Pathology & Cell Biology, Columbia University Irving Medical Center, New York, NY, United States"	" Vagelos College of Physicians and Surgeons, Columbia University Irving Medical Center, New York, NY, United States"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085366216&doi=10.1016%2fj.jcv.2020.104469&partnerID=40&md5=ca40eb547536846aed4697365266e664"",""Department of Laboratory Medicine, University Hospitals Birmingham NHS Foundation Trust, Birmingham, United Kingdom"	 Regional Public Health Laboratory, Public Health England, National Infection Service, Birmingham, United Kingdom	 Surgical Research Laboratory, Insitute of Cancer & Genomic Science, University of Birmingham, Birmingham, United Kingdom	 High Containment Laboratories, University of Birmingham, Birmingham, United Kingdom	" Clinical Immunology Service, University of Birmingham, Birmingham, United Kingdom"""																																																																																									
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086081340&doi=10.1016%2fj.compbiomed.2020.103849&partnerID=40&md5=a188a96d00cff752d920a6d46cd1582e"",""Ingine Inc. Cleveland Ohio USA and the Dirac Foundation, Oxfordshire, United Kingdom"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084238818&doi=10.1007%2fs00011-020-01352-y&partnerID=40&md5=d27033263653270d536580a2b03946fe"",""V.I. Vernadsky Crimean Federal University, Simferopol, Russian Federation"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083253121&doi=10.1002%2fjmv.25825&partnerID=40&md5=b810a7abb9302265cccbfe7aee8c2ec0"",""Department of Respiratory and Critical Care Medicine, Zhongnan Hospital of Wuhan University, Wuhan, China"	" Department of Laboratory Medicine, Zhongnan Hospital of Wuhan University, Wuhan, China"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083283613&doi=10.1002%2fjmv.25824&partnerID=40&md5=fe9ed49904d740d43c81efa921851d03"",""Department of Histology and Embryology, College of Basic Medical Sciences, Norman Bethune College of Medicine, Jilin University, Changchun, Jilin, China"	 Institute of Acupuncture and Moxibustion, China Academy of Chinese Medical Science, Beijing, China	" Neural Architecture, Advanced Technology Development Group, RIKEN Brain Science Institute, Saitama, Japan"""																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084150047&doi=10.1007%2fs00467-020-04555-x&partnerID=40&md5=960aa34e11c6d1e31609faaf196c3450"",""Department of Nephrology, Children’s Hospital of Fudan University, Shanghai, China"	 Department of Nephrology, Children’s Hospital of Chongqing Medical University, Chongqing, China	 Department of Nephrology, Children’s Hospital of Nanjing Medical University, Nanjing, China	 Department of Pediatrics, Tongji Hospital, Tongji Medical College of Huazhong University of Science & Technology, Wuhan, China	 Department of Pediatrics, Peking University First Hospital, Beijing, China	 Department of Nephrology, Beijing Children’s Hospital, Capital Medical University, Beijing, China	 Department of Pediatrics, Yong Loo Lin School of Medicine, National University of Singapore, Singapore, Singapore	" Division of Pediatric Nephrology, Children’s Mercy Kansas City, Kansas City, MO, United States"""																																																																																						
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082955449&doi=10.1002%2fjmv.25786&partnerID=40&md5=9611a45bd5fc2fbbd7e9973af241184f"",""Department of Intensive Care Unit, The Sixth Affiliated Hospital, Sun Yat-sen University, Guangzhou, China"	 Department of Operation and Management, The Sixth Affiliated Hospital, Sun Yat-sen University, Guangzhou, China	 Natural Language Processing Group, iFLYTEK Research South China, Guangzhou, China	 Department of Clinical Medicine, Zhongshan School of Medicine, Guangzhou, China	" Department of Respiratory, Hankou Hospital of Wuhan, Wuhan, China"""																																																																																									
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083893332&doi=10.1016%2fj.cellimm.2020.104114&partnerID=40&md5=e1fe7156633175a42dd9a8df44c38950"",""Laboratory of Immunological Technology, Immunobiological Technology Institute, Bio-Manguinhos, Oswaldo Cruz Foundation, FIOCRUZ, Rio de Janeiro, Brazil"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084088140&doi=10.1016%2fj.virol.2020.04.011&partnerID=40&md5=64299b5019dc5f7172dc943ad88e1476"",""NHC Key Laboratory of Enteric Pathogenic Microbiology (Jiangsu Provincial Center for Disease Control and Prevention), Nanjing, 210009, China"	 Center for Global Health, School of Public Health, Nanjing Medical University, Nanjing, China	" Nanjing Municipal Center for Disease Control and Prevention, Nanjing, 210003, China"""																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084473434&doi=10.1016%2fj.clineuro.2020.105921&partnerID=40&md5=9b8cd2c16f499ac8f8e8e32a2baf3a8f"",""Department of Neurology – Texas Tech University Health Science Center - LubbockTX, United States"	" National Autnomous University of Honduras, School of Medical Sciences, Tegucigalpa, Honduras"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085084847&doi=10.1016%2fj.jcv.2020.104386&partnerID=40&md5=8783b1f2cdd934e2f2c1ce368c325647"",""Department of Internal Medicine, University of Nebraska Medical Center, Omaha, NE, United States"	 Nova Southeastern University Kiran C. Patel College of Osteopathic Medicine, Fort Lauderdale, FL, United States	 Division of Hospital Medicine, Penn State Health Milton S. Hershey Medical Center, Hershey, PA, United States	 Department of Gastroenterology and Hepatology, University of Nebraska Medical Center, Omaha, NE, United States	" University of Nebraska College of Medicine, Omaha, NE, United States"""																																																																																									
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083648041&doi=10.1007%2fs00405-020-05968-y&partnerID=40&md5=53472ea3ae70d6a4cdc897307a7a6849"",""Department and Clinic of Otolaryngology, Head and Neck Surgery, Medical University in Wroclaw, Borowska 213 Street, Wroclaw, 50556, Poland"	" Department and Clinic of Urology and Urological Oncology, Medical University in Wroclaw, Wroclaw, Poland"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084652184&doi=10.1016%2fj.dsx.2020.05.022&partnerID=40&md5=aff72d91d793a010e8e83059364161cc"",""Cardiovascular Research Center, Tabriz University of Medical Sciences, Tabriz, Iran"	" Cellular and Molecular Endocrine Research Center, Research Institute for Endocrine Sciences, Shahid Beheshti University of Medical Sciences, Tehran, Iran"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085566628&doi=10.1002%2fppul.24855&partnerID=40&md5=03b66158cf87d3cc00c1e7c73f585225"",""Deakin University, Burwood, Australia"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084799102&doi=10.1016%2fj.yjmcc.2020.05.007&partnerID=40&md5=bc4412a4866ffa32610654a62c6186ab"",""Vagelos College of Physicians And Surgeons, Columbia University, 630 W. 168th St, New York, NY  10032, United States"	 Chemical and Systems Biology, Stanford University, Stanford, CA	" 269 Campus Drive CCSR 3145, Stanford, CA  94305, United States"""																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084461935&doi=10.1016%2fj.ijid.2020.04.060&partnerID=40&md5=dee7af667d9953d5000287d400edf818"",""Department of Neurosurgery, Changhai Hospital of the Second Military Medical University, Shanghai, China"	 Wuhan Huo Shen Shan Hospital, Wuhan, China	 Department of Infectious Diseases, Airforce Hospital of Southern Theater Command, Guangzhou, China	 Pathology Department of Naval Medical Center of PLA, Shanghai, China	" Department of Pulmonary and Critical Care Medicine, Zhujiang Hospital, Southern Medical University, Guangzhou, China"""																																																																																									
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085082827&doi=10.1016%2fj.msard.2020.102163&partnerID=40&md5=fccd2c49040ce7a06dc6c3552a5da6bf"",""Department of Neurology, Medical University of Lublin, Lublin, Poland"	" Department of Experimental Pharmacology, Medical Research Center, Polish Academy of Sciences, Warsaw, Poland"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084355464&doi=10.1016%2fj.phrs.2020.104874&partnerID=40&md5=8e2d6233fda44bdf45318afc7cdc455c"",""Pharmacology Department, College of Medicine, Minia University, Egypt"	" Pharmacology Department, College of Pharmacy, Jouf University, Saudi Arabia"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085318727&doi=10.1016%2fj.ijsu.2020.05.032&partnerID=40&md5=cd7e5cdb1ca1e58d7b55aa8998d857e3"",""UCL Medical School, University College London, United Kingdom"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084756690&doi=10.1016%2fj.dsx.2020.05.023&partnerID=40&md5=9dd1e5331f15404e760eb3f167fe18a0"",""Department of Pharmaceutical Sciences, Mahatma Gandhi Vidyamandir's Pharmacy College, Affiliated to S.P. Pune University (State University), Panchavati, Nashik, Maharashtra State  422 003, India"	 Independent Researcher, Vikas Colony, Trimbak Road, Nashik, Maharashtra  422 007, India	 Department of Pharmaceutical Sciences, Divine College of Pharmacy, Affiliated to S.P. Pune University (State University), Satana, Taluka- Baglan, Nashik, Maharashtra State  422 301, India	 Department of Pharmaceutical Sciences, MVP's College of Pharmacy, Affiliated to S.P. Pune University (State University), Gangapur Road, Nashik, Maharashtra State  422 002, India	" Department of Pharmaceutical Sciences, KBHSS Trusts Institute of Pharmacy, Affiliated to S.P. Pune University (State University), Malegaon Camp, Malegaon Dist., Nashik, Maharashtra State  423 105, India"""																																																																																									
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085043504&doi=10.1016%2fj.ijid.2020.05.015&partnerID=40&md5=7699dca3f3ff5b487c456ebc7fc87c87"",""School of Public Health, Li Ka Shing Faculty of Medicine, University of Hong Kong, Hong Kong, Hong Kong"	 JC School of Public Health and Primary Care, Chinese University of Hong Kong, Hong Kong, Hong Kong	 Shenzhen Research Institute of Chinese University of Hong Kong, Shenzhen, China	 Department of Applied Mathematics, Hong Kong Polytechnic University, Hong Kong, Hong Kong	 School of Mathematics and Statistics, Huaiyin Normal University, Huaian, China	 Clinical Research Centre, Zhujiang Hospital, Southern Medical University, Guangzhou, Guangdong, China	 Department of Medical Engineering and Technology, Xinjiang Medical University, Urumqi, China	 Department of Mathematics, Shanghai Normal University, Shanghai, China	" School of Nursing, Hong Kong Polytechnic University, Hong Kong, Hong Kong"""																																																																																					
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085492132&doi=10.1208%2fs12248-020-00459-8&partnerID=40&md5=0b400830bcb872b44cbe8c86b6698482"",""Department of Pharmaceutical Sciences, College of Pharmacy, University of Michigan, Ann Arbor, MI  48109, United States"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083209153&doi=10.1002%2fjmv.25793&partnerID=40&md5=ebbc62607dc2c135c5a50f0943b4a951"",""Department of Respiratory and Critical Care Medicine, Tongji Medical College, Huazhong University of Sciences and Technology, Wuhan, Hubei, China"	 Department of Epidemiology and Biostatistics, School of Public Health, Tongji Medical College, Huazhong University of Sciences and Technology, Wuhan, Hubei, China	 Department of Respiratory Medicine and Critical Care Medicine, Jingzhou Central Hospital, Jingzhou, Hubei, China	 Department of Orthopedics, Tongji Hospital, Tongji Medical College, Huazhong University of Sciences and Technology, Wuhan, Hubei, China	 Division of Cardiology, Departments of Internal Medicine and Genetic Diagnosis Center, Tongji hospital, Tongji Medical College, Huazhong University of Sciences and Technology, Wuhan, Hubei, China	 Outpatient Department Office, Tongji Hospital, Tongji Medical College, Huazhong University of Sciences and Technology, Wuhan, Hubei, China	 Department of Critical Medicine, Wuhan Central Hospital, Wuhan, Hubei, China	 Department of Respiratory Medicine, Wuhan Fourth Hospital, Wuhan, Hubei, China	 The Center for Biomedical Research, Department of Respiratory and Critical Care Medicine, NHC Key Laboratory of Respiratory Disease, Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, Hubei, China	 Department of Pharmacy, Tongji Medical College, Huazhong University of Sciences and Technology, Wuhan, Hubei, China	" Department of Clinical Research Center, Tongji Hospital, Tongji Medical College, Huazhong University of Sciences and Technology, Wuhan, Hubei, China"""																																																																																			
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084982959&doi=10.1016%2fj.jcv.2020.104447&partnerID=40&md5=92d62bb26389d6b0ed9c6b72da177741"",""Service de gynécologie-obstétrique, Hôpital Louis Mourier, AP-HP, Université de PARIS, IAME INSERM U1137, Paris, France"	 Service de Virologie, Hôpital Paul Brousse, AP-HP, Université Paris Saclay, Inserm U 1193, Villejuif, France	" IDMIT, CEA, Université Paris Saclay, IMVA INSERM U1184, Fontenay aux Roses, France"""																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085280898&doi=10.1016%2fj.genhosppsych.2020.05.008&partnerID=40&md5=df64df29d89e52c6787a4aaf7bb8db2a"",""Department of Psychiatry, Massachusetts General Hospital and Harvard Medical School, Boston, MA, United States"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084761100&doi=10.1016%2fj.fct.2020.111418&partnerID=40&md5=90c2fe40a64f61e0ff774c514fe3d1de"",""Laboratory of Toxicology, Medical School, University of Crete, Voutes, Crete, Heraklion, 71409, Greece"	 Department of Analytical and Forensic Medical Toxicology, Sechenov University, 2-4 Bolshaya Pirogovskaya st., Moscow, 119991, Russian Federation	 Department of Molecular Pharmacology, Albert Einstein College of Medicine, New York, NY  10461, United States	 Department of Toxicology, University of Medicine and Pharmacy of Craiova, Craiova, 200349, Romania	 Department of Clinical Pharmacy, University of Medicine and Pharmacy of Craiova, Craiova, 200349, Romania	 Department of Biomedical, Metabolic and Neural Sciences, University of Modena and Reggio Emilia, Modena, I-41125, Italy	 School of Public Policy, Georgia Institute of Technology, Gainesville, VA  20155, United States	 Department of Urology, University General Hospital of Heraklion, Medical School, University of Crete, Crete, Heraklion, 71003, Greece	" Department of Legal Medicine and Toxicology, University of Granada School of Medicine, Granada, 180016, Spain"""																																																																																					
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086033354&doi=10.1016%2fj.crwh.2020.e00212&partnerID=40&md5=1f4f4cf0b7552a85d43d51c78d7e4203"",""Department of Obstetrics and Gynecology, Jordan University of Science and Technology, Irbid, Jordan"	 Department of Paediatrics, Division of Neonatology, Sidra Medicine, Doha, Qatar	 American University of Beirut Medical Center, Beirut, Lebanon	" Department of Pediatrics and Neonatal Medicine, Jordan University of Science and Technology, Irbid, Jordan"""																																																																																										
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083009438&doi=10.1016%2fj.ijid.2020.03.027&partnerID=40&md5=004b5352aaab71af6f4988be8b8cdf7f"",""Zhoushan Center for Disease Control and Prevention, No. 568, Wengshan Rd, Zhoushan City, Zhejiang Province  316021, China"	 Putuo Center for Disease Control and Prevention, No. 111, Food Factory Rd, Zhoushan City, Zhejiang Province  316021, China	" Zhejiang Provincial Center for Disease Control and Prevention, No. 3399 Binsheng Rd, Hangzhou City, Zhejiang Province  320051, China"""																																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085872021&doi=10.4103%2fsja.SJA_310_20&partnerID=40&md5=2f7c190c00a9ceb7d09004baf7d11b01"",""Department of Anesthesia and Critical Care, King Abdulaziz University, King Abdulaziz University Hospital, Faculty of Medicine, P.O. Box 80215, Jeddah, 21589, Saudi Arabia"	 Department of Anesthesiology, Obstetric Anesthesiology, King Abdulaziz Medical City, National Guard, Riyadh, Saudi Arabia	 Department of Anesthesiology, Pain Management, King Khalid University Hospital, King Saud University, Riyadh, Saudi Arabia	" Department of Anesthesia and Critical Care Medicine, Johns Hopkins Aramco Healthcare, Dhahran, Saudi Arabia"""																																																																																										
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085898338&doi=10.1016%2fj.ijid.2020.05.058&partnerID=40&md5=506b0bd5ff4e307ef10d7a7ff867390b"",""Marie Bashir Institute for Infectious Diseases and Biosecurity, The University of Sydney, Sydney, Australia"""																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083578526&doi=10.1016%2fj.phrs.2020.104833&partnerID=40&md5=afd50d6c9a20be9e8b53909d40064120"",""Nanjing Key Laboratory of Pediatrics, Children's Hospital of Nanjing Medical University, Nanjing, 210000, China"	" School of Medicine, Southeast University, Nanjing, 210000, China"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085301658&doi=10.1016%2fj.ijid.2020.05.013&partnerID=40&md5=92f11415f44c8637df2d2a1fcc856278"",""Department of Adults’ Infectious Diseases, Hospital for Infectious Diseases, Medical University of Warsaw, Poland"	 National Center for Disease Control and Prevention, Armenia	 University Hospital for Infectious Diseases, University of Zagreb, School of Medicine, Croatia	 Infectious Diseases, AIDS and Clinical Immunology Research Center, Tbilisi, Georgia	 Ege University Faculty of Medicine Department of Infectious Diseases and Clinical Microbiology, Turkey	 University Hospital Center of Tirana, Infectious Disease Service, Albania	 Department of Infectious Diseases, Charles University in Prague and Na Bulovce Hospital, Czech Republic	 Belgrade University School of Medicine, Infectious Disease Hospital, Serbia	 West Tallinn Central Hospital, Estonia	 National Institute of Hematology and Infectious Diseases, South-Pest Central Hospital, National Center of HIV, Hungary	 Vilnius University, Faculty of Medicine, Vilnius University Hospital Santaros Klinikos, Lithuania	 Clinic for Infectious Diseases, Clinical Center, University of Sarajevo, Bosnia and Herzegovina	 Hospital of Dermatology and Communicable Diseases, Moldova	 University General Hospital ‘Attikon’, Chaidari, Athens, Greece	 University Clinic for Infectious Diseases and Febrile Conditions, North Macedonia	 Belarusian State Medical University, Minsk, Belarus	 Lviv Regional Public Health Center, Ukraine	 Department for AIDS, Specialized Hospital for Active Treatment of Infectious and Parasitic Disease, Sofia, Bulgaria	" Central Research Institute of Epidemiology, Russian Federation"""																																																																											
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084210465&doi=10.1016%2fj.dsx.2020.04.033&partnerID=40&md5=64adbd5c73c60cf916c59dba912d166f"",""Private Practice, 10-12 Dorylaiou Str, Athens, GR11521, Greece"	" Department of Endocrinology, Diabetes & Metabolism, Elena Venizelou Hospital, 2 Elena Venizelou Sq, Athens, GR11521, Greece"""																																																																																												
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084362608&doi=10.1016%2fj.radonc.2020.03.030&partnerID=40&md5=73a413f0fdfc1cacf6d8dfcc38cbc291"",""Department of Radiation Oncology, National University Cancer Institute, Singapore"	 Division of Radiation Oncology, National Cancer Centre Singapore, Singapore	 ICON Cancer Center, Department of Radiation Oncology, Farrer Park Hospital, Singapore	" Academic Clinical Program Oncology, Duke NUS Graduate Medical School, Singapore"""																																																																																										
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084419476&doi=10.1016%2fj.jcv.2020.104412&partnerID=40&md5=589cc0991ed1fd2695b4cd5f90fd1fc1"",""National Institute for Public Health and the Environment, Center for Infectious Disease Control, A. van Leeuwenhoeklaan 9, Bilthoven, 3721 MA, Netherlands"	" Erasmus Medical Center, Viroscience Department, 's Gravendijkwal 230, Rotterdam, 3015 CE, Netherlands"""																																																																																												
